Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
24,6,0.9111,13.67,4535,0.002997,0.998474,"ABCC6 ACSM1 ACSM3 ACSM5 NOMO2 SCNN1B"
25,5,0.9007,9.007,3548,0.002525,0.996692,"EIF3E MTERF3 POP1 RPL30 VIRMA"
26,5,0.9073,9.073,3979,0.002270,0.996692,"ACTR3B CPA1 EPHB6 PRSS37 RNF148"
27,6,0.9136,13.70,4423,0.003080,0.998474,"ACVR1 BMPR1A IPO8 RGMB SMAD1 UBAC1"
28,6,0.9061,13.59,4714,0.002868,0.998474,"ACVRL1 AQP5 KRT1 KRT82 KRT84 KRT86"
29,5,0.9044,9.044,4007,0.002246,0.996692,"ADAM2 AP3M2 CHRNB3 HGSNAT POMK"
30,11,0.8656,47.61,8954,0.005276,0.999969,"ADAM2 ADAM32 ADRB3 AP3M2 CHRNA6 CHRNB3 DKK4 LETM2 NKX6-3 RNF5 SLC20A2"
31,7,0.9021,18.94,5813,0.003241,0.999299,"ALDH3A1 ALOX15B MYH4 SHBG TNFSF12 TNFSF13 VAMP2"
32,4,0.9135,5.481,2711,0.002012,0.992931,"ADAT2 ADAT3 RTCB TRMT61A"
33,4,0.9092,5.455,3146,0.001726,0.992931,"ADCY8 GSDMC KCNQ3 WISP1"
34,5,0.9043,9.043,4072,0.002211,0.996692,"ADAM2 ADAM32 ADGRA2 DDHD2 TNFRSF10A"
35,4,0.9087,5.452,3096,0.001754,0.992931,"ADGRF1 FBXO9 GSTA1 GSTA4"
36,5,0.9237,9.237,4388,0.002096,0.996692,"ADGRG3 CES4A CMTM1 PLA2G15 TMED6"
37,4,0.9095,5.457,3266,0.001664,0.992931,"ADGRG5 C16orf78 CES1 CES5A"
38,4,0.9510,5.706,2923,0.001943,0.992931,"ADGRG7 OR5H1 OR5K1 OR5K3"
39,4,0.9507,5.704,2558,0.002218,0.992931,"ADPGK NFE2L2 SUCO TAPT1"
40,4,0.9625,5.775,2118,0.002709,0.992931,"ADSL GMPS TFRC YRDC"
41,13,0.8765,68.37,7552,0.008941,0.999993,"ADSL ADSS ATIC DHFR FPGS GART GMPS IMPDH2 MTHFD1 PAICS PFAS PPAT RPIA"
42,9,0.9045,32.56,7119,0.004542,0.999853,"AEBP1 FKBP9 NIPSNAP2 NUPR2 PHKG1 PSPH SEPT14 SUMF2 ZNF713"
43,4,0.9316,5.590,3339,0.001667,0.992931,"AFM AFP ALB PF4"
44,5,0.9284,9.284,3662,0.002522,0.996774,"AFTPH AP1B1 AP1G1 AP1M1 HEATR5B"
45,7,0.9020,18.94,5443,0.003459,0.999299,"AGAP5 ANXA8L1 GPRIN2 NUTM2A PTPN20 SYT15 WASHC2C"
46,4,0.9092,5.455,3067,0.001771,0.992931,"AGBL3 OR9A4 PRSS1 TRPV5"
47,9,0.9219,33.19,5886,0.005590,0.999853,"AAGAB AGFG1 AP2A1 AP2B1 AP2M1 AP2S1 CCDC32 FCHO2 PICALM"
48,4,0.9165,5.499,2741,0.001996,0.992931,"AGK SLC25A28 STOML2 TIMM22"
49,4,0.9521,5.712,3120,0.001823,0.992931,"AGO1 AGO3 AGO4 GJB4"
50,6,0.9179,13.77,3997,0.003423,0.998474,"AGO2 ANKRD52 DGCR8 DICER1 DROSHA XPO5"
51,7,0.9126,19.17,4983,0.003820,0.999299,"AGPS FAR1 PEX19 PEX7 SEC14L1 SELENOI TMEM189"
52,7,0.9118,19.15,5556,0.003426,0.999299,"ADCYAP1R1 AGR2 AGR3 GHRHR HOXA6 HOXA7 HOXA9"
53,6,0.9112,13.67,4088,0.003323,0.998474,"AHCTF1 NUP133 NUP153 NUP160 NUP37 TMEM201"
54,4,0.9487,5.692,2260,0.002504,0.992931,"ADSL AHCY GMPS TFRC"
55,4,1.000,6.000,2537,0.002352,0.992931,"AHCYL1 MAPK6 MAPKAPK5 SLC4A7"
56,7,0.9287,19.50,4118,0.004698,0.999299,"BCAR1 CRKL ILK ITGAV PTK2 PXN RAC1"
57,4,0.9214,5.529,3077,0.001789,0.992931,"AHSP ITGAD ITGAX SBK1"
58,4,0.9220,5.532,2856,0.001928,0.992931,"AIFM3 GGT1 GGTLC2 RIMBP3"
59,5,0.9013,9.013,4092,0.002192,0.996692,"AIPL1 ALOXE3 SLC2A4 TMEM256 TNFSF13"
60,5,0.9455,9.455,3206,0.002932,0.996692,"ATM CHEK2 MDM2 PPM1D TP53"
61,4,0.9418,5.651,3391,0.001660,0.992931,"AK8 ENTPD2 LCN6 LCN8"
62,5,0.9052,9.052,3517,0.002560,0.996692,"AKIP1 CEP120 POC1A POC1B POC5"
63,4,0.9194,5.517,2632,0.002085,0.992931,"AKIRIN1 DDI2 NGLY1 RAD23B"
64,7,0.9153,19.22,4745,0.004023,0.999299,"AFDN CDC42 CTNNA1 F11R PARD6B TJP1 TP53BP2"
65,8,0.9005,25.21,6467,0.003874,0.999679,"AKR7A3 GNAT2 GSTM4 GSTM5 HSD3B1 KCNA10 PPM1J RHOC"
66,6,0.9405,14.11,3754,0.003732,0.998474,"AKT1 MAPKAP1 MLST8 PDPK1 PIK3CA RICTOR"
67,5,0.9337,9.337,3171,0.002927,0.996692,"AKT2 MAPKAP1 MLST8 PDPK1 RICTOR"
68,7,0.9357,19.65,4594,0.004246,0.999299,"ALAD GCLC GSS NAMPT PPCDC PPCS TPK1"
69,7,0.9073,19.05,4597,0.004116,0.999299,"ALAS1 GCLC GSS NAMPT PPCDC PPCS TPK1"
70,5,0.9855,9.855,3192,0.003068,0.996692,"ALDOA GAPDH PGAM1 PKM TPI1"
71,4,0.9562,5.737,2568,0.002223,0.992931,"ALG1 ALG2 DPAGT1 HYOU1"
72,13,0.8882,69.28,8250,0.008302,0.999993,"ALG12 ALG3 ALG5 ALG6 ALG8 ALG9 DNAJC3 DOLPP1 DPM1 DPM2 DPM3 MPDU1 SEC63"
73,10,0.9261,41.68,6375,0.006475,0.999933,"ALKBH8 CTU1 CTU2 DPH3 ELP5 ELP6 MOCS3 NR2C2AP RNF25 URM1"
74,7,0.9101,19.11,5652,0.003362,0.999299,"ALDH3A1 ALOX12B ALOXE3 MYH2 MYH4 TNFSF12 TNFSF13"
75,5,0.9170,9.170,4084,0.002235,0.996692,"ALDH3A1 ALOX15 CCDC144A GID4 ZNF624"
76,5,0.9042,9.042,3636,0.002474,0.996692,"ACCSL ALX4 OR4B1 OR4X1 TP53I11"
77,7,0.9013,18.93,5439,0.003459,0.999299,"CD101 CYB561D1 GSTM4 GSTM5 HSD3B1 KCNA10 PPM1J"
78,5,0.9292,9.292,2844,0.003245,0.996692,"AMFR C12orf49 SCAP SCD SREBF1"
79,8,0.9047,25.33,6575,0.003828,0.999679,"AMIGO1 GNAT2 GPR61 GSTM5 HSD3B1 KCNA10 PPM1J RHOC"
80,5,0.9680,9.680,3191,0.003015,0.996692,"AMOTL2 KIRREL1 LATS2 NF2 RNF146"
81,4,0.9070,5.442,3268,0.001658,0.992931,"AMZ1 GHRHR HOXA7 HOXA9"
82,4,0.9122,5.473,2849,0.001912,0.992931,"ANAPC11 EIF4A3 NPLOC4 USP36"
83,5,0.9384,9.384,3167,0.002945,0.996692,"ANAPC13 ANAPC15 TRNAU1AP UBE2C UBE2S"
84,6,0.9055,13.58,4425,0.003052,0.998474,"ANG LTB4R OR11H4 OR5AU1 SLC7A8 TM9SF1"
85,4,0.9053,5.432,3285,0.001647,0.992931,"ANK3 PTPN20 SYT15 ZNF239"
86,5,0.9110,9.110,3357,0.002698,0.996692,"ANKFY1 RAB5C RBSN TGFBRAP1 VPS8"
87,7,0.9156,19.23,5288,0.003613,0.999299,"ANKRD26 CASP2 CEP83 CNTROB CRADD FOPNL PIDD1"
88,5,0.9114,9.114,3897,0.002327,0.996692,"ANKRD30A MTRNR2L7 ZNF25 ZNF33A ZNF37A"
89,4,0.9154,5.493,3125,0.001750,0.992931,"ACVRL1 ANKRD33 KRT79 OR10P1"
90,6,0.9235,13.85,4667,0.002951,0.998474,"ANO1 FGF19 FGF4 MRGPRD MRGPRF MYEOV"
91,9,0.9023,32.48,6906,0.004670,0.999853,"AOC2 KRT25 KRT26 KRTAP1-4 KRTAP3-1 KRTAP4-11 KRTAP4-2 KRTAP4-3 KRTAP4-8"
92,4,0.9315,5.589,3231,0.001723,0.992931,"AOC2 AOC3 KRT26 KRT9"
93,5,0.9059,9.059,3757,0.002399,0.996692,"AFTPH AP1B1 AP1G1 AP1M2 HEATR5B"
94,5,0.9136,9.136,3643,0.002495,0.996692,"AP1B1 AP1G1 AP1S1 HEATR5B RAB11A"
95,8,0.9249,25.90,5244,0.004900,0.999679,"AAGAB AP2A1 AP2A2 AP2B1 AP2M1 AP2S1 CCDC32 FCHO2"
96,7,0.9259,19.44,4826,0.004001,0.999299,"AP3B1 AP3D1 ARL8B BLOC1S1 SNAPIN VPS39 VPS41"
97,4,0.9142,5.485,3226,0.001693,0.992931,"AP5S1 CDC25B HSPA12B SPEF1"
98,4,0.9061,5.436,2918,0.001855,0.992931,"MRPL27 MRPL38 MRPL44 MRPL46"
99,5,0.9197,9.197,4165,0.002198,0.996692,"APBB2 CNGA1 GABRB1 TEC TXK"
100,5,0.9495,9.495,3205,0.002945,0.996692,"APH1A NCSTN PSENEN TGFBR1 TGFBR2"
101,5,0.9454,9.454,3985,0.002361,0.996692,"APLP1 EID2 IGFLR1 LGALS14 ZNF569"
102,9,0.9166,33.00,7203,0.004549,0.999853,"APOBEC3A APOBEC3C APOBEC3D APOBEC3G APOL1 RFPL2 RFPL3 SEC14L6 SLC5A1"
103,4,0.9363,5.618,3089,0.001811,0.992931,"APOBEC3A APOBEC3B APOBEC3G MPPE1"
104,7,0.9046,19.00,5573,0.003388,0.999299,"APOBEC3C APOBEC3D APOBEC3F APOBEC3G APOL1 RFPL2 RFPL3"
105,7,0.9085,19.08,5528,0.003430,0.999299,"APOBEC3G APOL1 APOL2 FOXRED2 RFPL3 SLC5A1 VPREB1"
106,7,0.9137,19.19,5487,0.003476,0.999299,"APOBEC3D APOL5 MIF RFPL2 RFPL3 SEC14L6 SLC5A1"
107,4,0.9154,5.492,2995,0.001825,0.992931,"AQP10 FCGR2B GBA YY1AP1"
108,6,0.9011,13.52,4302,0.003123,0.998474,"AQP7 CNTNAP3 CNTNAP3B SPATA31A6 SPATA31A7 ZNF658"
109,8,0.9348,26.17,4508,0.005753,0.999679,"ARFRP1 RAB6A RGP1 RIC1 SYS1 VPS51 VPS52 VPS54"
110,4,0.9812,5.887,2861,0.002048,0.992931,"ARGLU1 CDC16 PCID2 TUBGCP3"
111,5,0.9223,9.223,3252,0.002819,0.996692,"ARHGAP29 PARD3 PARD6B PAX8 TJP1"
112,5,0.9247,9.247,4155,0.002215,0.996692,"APOBEC3C APOL1 ARHGAP8 MPST RFPL3"
113,6,0.9419,14.13,4056,0.003461,0.998474,"ARHGEF12 BTBD9 GNA13 MYO9B RHOA RIC8A"
114,4,0.9148,5.489,2846,0.001919,0.992931,"ARHGEF26 MYRF PARD6B PRKCI"
115,4,0.9709,5.825,2861,0.002026,0.992931,"ARHGEF35 ARHGEF5 CTAGE15 OR2A7"
116,4,0.9820,5.892,2929,0.002002,0.992931,"CASP8 TNFRSF10A TNFRSF10B ZNF638"
117,6,0.9382,14.07,3874,0.003608,0.998474,"ARIH2 CUL5 RNF7 SENP8 UBE2F UBE2R2"
118,7,0.9229,19.38,4151,0.004631,0.999299,"ARFRP1 ARL1 RGP1 RIC1 SYS1 VPS51 VPS54"
119,4,0.9044,5.426,2961,0.001824,0.992931,"ARL13B OR5K3 PROS1 STX19"
120,5,0.9409,9.409,3369,0.002777,0.996692,"ARMC7 CCDC84 DDX59 RBM48 SCNM1"
121,5,0.9378,9.378,3254,0.002865,0.996692,"ARMH3 COL4A3BP PI4KB SPTLC2 SPTSSA"
122,6,0.9329,13.99,4808,0.002895,0.998474,"ARPC1B C7orf43 PILRA ZKSCAN1 ZSCAN21 ZSCAN25"
123,4,0.9287,5.572,2831,0.001959,0.992931,"ARRDC4 IER5 ITPKA TMEM82"
124,4,0.9023,5.414,3153,0.001710,0.992931,"ALOX15 ALOXE3 ASGR1 TNFSF12"
125,4,0.9179,5.507,3074,0.001784,0.992931,"ALOXE3 ASGR2 SLC16A13 TMEM256"
126,4,0.9177,5.506,3165,0.001732,0.992931,"ACVRL1 AQP5 ASIC1 KRT86"
127,5,0.9280,9.280,3710,0.002488,0.996692,"ASL ZNF479 ZNF679 ZNF727 ZNF736"
128,4,0.9656,5.794,2490,0.002314,0.993495,"ASNA1 CAMLG GET4 WRB"
129,4,1.000,6.000,2322,0.002569,0.993495,"ASNS ATF4 EIF2AK4 GCN1"
130,12,0.8885,58.64,8333,0.006968,0.999986,"ATG10 ATG101 ATG12 ATG13 ATG14 ATG3 ATG4B ATG7 ATG9A RB1CC1 ULK1 WIPI2"
131,9,0.9090,32.72,6486,0.005006,0.999853,"ATG10 ATG12 ATG13 ATG16L1 ATG3 ATG4B ATG5 ATG7 RB1CC1"
132,5,0.9134,9.134,3175,0.002859,0.996692,"ATL2 FITM2 RAB18 RAB3GAP1 TBC1D20"
133,10,0.9125,41.06,8102,0.005030,0.999933,"ATOH1 C7orf33 CHRM2 CTLA4 IL33 KIAA0319 KIAA0586 LLCFC1 MMP27 PRR9"
134,4,0.9118,5.471,2857,0.001906,0.992931,"JUN MAP2K4 MAP2K7 MAP3K1"
135,4,0.9019,5.411,2440,0.002205,0.992931,"ATP1A1 ATP1B3 TMEM161B TMX2"
136,14,0.8961,81.54,9259,0.008704,0.999997,"ATP5F1A ATP5F1B ATP5F1C ATP5F1D ATP5F1E ATP5ME ATP5MF ATP5MG ATP5MPL ATP5PB ATP5PD ATP5PF ATP5PO TMEM242"
137,8,0.9047,25.33,5051,0.004975,0.999679,"ATP6V0B ATP6V0C ATP6V1A ATP6V1B2 ATP6V1F CCDC115 TMEM199 WDR7"
138,5,0.9062,9.062,3191,0.002823,0.996692,"ATP6V0C ATP6V0D1 CCDC115 EMC7 TMEM199"
139,8,0.9214,25.80,5072,0.005045,0.999679,"ATP6V1A ATP6V1B2 ATP6V1C1 ATP6V1D ATP6V1E1 ATP6V1F ATP6V1H WDR7"
140,4,0.9141,5.485,3277,0.001667,0.992931,"ATP9A FAM209A FAM209B STX16"
141,4,0.9004,5.402,2683,0.002003,0.992931,"ATP5F1A ATP5F1B ATP5PD ATPAF2"
142,4,0.9437,5.662,2804,0.002009,0.992931,"ATR COPB2 ISY1 U2SURP"
143,5,0.9303,9.303,3160,0.002926,0.996692,"ATRIP HUS1 RAD1 RAD17 RAD9A"
144,7,0.9099,19.11,4440,0.004271,0.999299,"ALG9 AUP1 DERL2 FAF2 SYVN1 UBE2G2 UBE2J1"
145,4,0.9057,5.434,2973,0.001820,0.992931,"AURKAIP1 MRPS18B MRPS23 MRPS5"
146,6,0.9974,14.96,4109,0.003617,0.998499,"AVEN DIS3L FOCAD HBS1L SKIV2L TTC37"
147,4,0.9327,5.596,3144,0.001772,0.992931,"AVP SIRPG SPEF1 TGM3"
148,16,0.8519,102.2,1.050e+04,0.009610,0.999999,"B3GALT6 B3GAT3 B4GALT7 C3orf58 EXT1 EXT2 EXTL3 FAM20B FGFR1 FRS2 GLCE HS2ST1 NDST1 SLC35B2 TMEM165 XYLT2"
149,6,0.9177,13.77,4388,0.003119,0.998474,"B3GNT2 B3GNT5 SLC35A3 TM9SF2 TMEM165 UGCG"
150,7,0.9054,19.01,5234,0.003610,0.999299,"B4GALT1 BEST3 FAM49A LRRC10 MYCN RAB3IP SLC35E3"
151,4,0.9369,5.621,3043,0.001839,0.992931,"B3GNT2 B3GNT5 B4GALT3 SLC35A3"
152,5,0.9023,9.023,4003,0.002243,0.996692,"B4GALT6 DSG1 DSG3 ZNF396 ZNF397"
153,6,0.9181,13.77,3971,0.003446,0.998474,"BAMBI FKBP1A IPO8 MIB1 RGMB SMAD7"
154,4,0.9356,5.614,2689,0.002077,0.992931,"BATF3 IKZF1 IRF4 STAT3"
155,5,0.9030,9.030,3107,0.002889,0.996692,"CAB39 FRYL PDCD10 STK24 TAOK1"
156,11,0.9090,49.99,8422,0.005886,0.999969,"BCKDK ITGAD ITGAL ITGAX SEPT1 STX1B SULT1A2 VKORC1 ZNF747 ZNF764 ZNF785"
157,7,0.9013,18.93,5385,0.003493,0.999299,"BCL2L13 DGCR6L MPPE1 SEPT5 USP18 VPREB1 YPEL1"
158,4,0.9094,5.457,2474,0.002194,0.992931,"BCL2L2 MARCH5 MCL1 UBE2J2"
159,4,0.9618,5.771,2741,0.002095,0.992931,"ABL1 BCR GAB2 SOS1"
160,12,0.9007,59.44,8037,0.007321,0.999986,"BCS1L COA6 COA7 COX16 COX4I1 COX5B COX6C CYC1 DHODH UQCRB UQCRC1 UQCRC2"
161,4,1.000,6.000,2794,0.002137,0.995529,"BECN1 PIK3C3 PIK3R4 UVRAG"
162,6,0.9121,13.68,4318,0.003150,0.998474,"ACCSL OR4A47 OR4B1 OR4C13 OR4C3 OR4X1"
163,8,0.9293,26.02,5528,0.004671,0.999679,"BET1 COPS6 MEPCE PMPCB POP7 PSMC2 SRRT ZNHIT1"
164,4,0.9337,5.602,3043,0.001833,0.992931,"BICD1 ETFBKMT KIAA1551 SYT10"
165,5,0.9173,9.173,3878,0.002354,0.996692,"BICDL2 CLUAP1 HCFC1R1 KREMEN2 PAQR4"
166,5,0.9239,9.239,3237,0.002837,0.996692,"CYLD N4BP1 NFKBIA TRAF2 TRAF3"
167,5,0.9464,9.464,3017,0.003117,0.996692,"BIRC6 KCMF1 PPP1R15B UBA6 UBR4"
168,4,0.9509,5.705,2627,0.002160,0.992931,"BLM FANCM RMI1 RMI2"
169,6,0.9050,13.58,4223,0.003195,0.998474,"ARL8B BLOC1S1 BLOC1S2 SNAPIN VPS18 VPS39"
170,4,0.9109,5.465,2853,0.001907,0.992931,"BMPR1A BMPR2 RGMB UBAC1"
171,6,0.9022,13.53,4185,0.003214,0.998474,"BMT2 C12orf66 DEPDC5 NPRL2 SZT2 TBC1D7"
172,7,0.9402,19.75,4359,0.004495,0.999299,"BNIP1 C19orf25 NBAS RINT1 SCFD1 USE1 ZW10"
173,7,0.9051,19.01,4901,0.003852,0.999299,"BOLA3 GLRX5 IBA57 ISCA1 ISCA2 METTL17 NFU1"
174,5,0.9978,9.978,3578,0.002773,0.996692,"BOP1 EXOSC4 PUF60 RPL8 VPS28"
175,4,0.9721,5.832,2747,0.002113,0.992931,"BORA DIS3 MZT1 TUBGCP3"
176,7,0.9162,19.24,5330,0.003588,0.999299,"BLOC1S1 BORCS5 BORCS6 BORCS7 KXD1 MTMR9 SNAPIN"
177,6,0.9314,13.97,4607,0.003016,0.998474,"BLOC1S1 BORCS5 BORCS7 BORCS8 KXD1 MTMR9"
178,4,0.9216,5.530,3114,0.001768,0.992931,"ALDOC BPNT1 CCDC102A PM20D1"
179,17,0.8261,112.4,1.116e+04,0.009941,1.00000,"BRIP1 CENPS CENPX FAAP100 FAAP20 FAAP24 FANCA FANCC FANCD2 FANCE FANCF FANCG FANCI FANCL FANCM RFWD3 UBE2T"
180,7,0.9199,19.32,4697,0.004084,0.999299,"BRIX1 CCT5 DROSHA ICE1 NUP155 TARS WDR70"
181,4,0.9036,5.422,2455,0.002196,0.992931,"BSG GPI PGD TPI1"
182,4,0.9246,5.548,3349,0.001650,0.992931,"BSND C1orf123 GPX7 PCSK9"
183,4,0.9402,5.641,2616,0.002145,0.992931,"IRF4 PRDM1 SMAD7 TCF3"
184,4,0.9040,5.424,3038,0.001778,0.992931,"BTN2A1 BTN2A2 OR2J2 OR2J3"
185,7,0.9154,19.22,4630,0.004122,0.999299,"ARCN1 BUD13 DPAGT1 HYOU1 SRPRA TRAPPC4 ZPR1"
186,7,0.9128,19.17,4964,0.003836,0.999299,"BET1 BUD31 COPS6 CPSF4 MCM7 MEPCE SRRT"
187,6,0.9046,13.57,4675,0.002886,0.998474,"C10orf53 CHAT DRGX ERCC6 SLC18A3 TMEM273"
188,4,0.9471,5.682,2725,0.002075,0.992931,"AGFG1 C10orf88 CLTC PICALM"
189,12,0.9202,60.73,8032,0.007482,0.999986,"CENPJ CEP120 CEP135 CEP152 CEP295 CEP44 RTTN SASS6 TEDC1 TEDC2 TUBD1 TUBE1"
190,14,0.9004,81.93,9712,0.008342,0.999997,"HIST1H1C HIST1H1D HIST1H2BA HIST1H2BC HIST1H2BD HIST1H2BG HIST1H2BH HIST1H2BI HIST1H2BJ HIST1H2BK HIST1H2BL HIST1H2BM HIST1H2BN HIST1H4A"
191,6,0.9040,13.56,4521,0.002983,0.998474,"ANKFY1 C12orf4 PPP1R21 RAB5C TBCK VPS8"
192,10,0.9168,41.26,7245,0.005647,0.999933,"C12orf65 DDX28 GRSF1 GTPBP10 MRM2 MRM3 MRPL58 MTG1 NGRN RPUSD3"
193,13,0.8845,68.99,9981,0.006847,0.999993,"C16orf92 DOC2A ITGAD ITGAL ITGAX SEPT1 STX1B SULT1A2 VKORC1 ZNF747 ZNF764 ZNF771 ZNF785"
194,4,0.9042,5.425,3088,0.001749,0.992931,"C16orf96 CORO7 SEPT12 ZNF500"
195,5,0.9327,9.327,4115,0.002256,0.996692,"C17orf47 EPX MPO OR4D2 SEPT4"
196,5,0.9238,9.238,3379,0.002718,0.996692,"C17orf53 MCM8 MCM9 RAD51B RAD51D"
197,4,0.9472,5.683,3023,0.001871,0.992931,"C17orf58 DND1 LRRC37A2 LRRC37A3"
198,5,0.9019,9.019,4059,0.002212,0.996692,"C17orf50 C17orf75 CCL2 GAS2L2 RDM1"
199,4,0.9021,5.413,2793,0.001929,0.992931,"AK6 C18orf21 C1D POP4"
200,4,0.9017,5.410,2903,0.001855,0.992931,"C19orf66 ZNF625 ZNF627 ZNF69"
201,4,0.9577,5.746,3151,0.001816,0.992931,"C1QTNF3 FBXO4 UGT3A1 UGT3A2"
202,4,0.9745,5.847,3123,0.001864,0.992931,"C1QTNF9 C1QTNF9B GJB2 SPATA13"
203,4,0.9035,5.421,2563,0.002104,0.992931,"BUB3 C1orf109 POP5 SPATA5L1"
204,6,0.9173,13.76,3799,0.003597,0.998474,"CLPB DNAJC11 IMMT MTX2 TIMM13 YME1L1"
205,4,0.9184,5.510,2675,0.002050,0.992931,"CWC25 NSRP1 PPIL1 SNRNP40"
206,6,0.9078,13.62,3974,0.003404,0.998474,"C21orf2 CCP110 CFAP97 KATNB1 KIF2A NEK1"
207,4,0.9240,5.544,3166,0.001744,0.992931,"C22orf15 CRYBB3 MIF RGL4"
208,9,0.9076,32.67,7258,0.004471,0.999853,"APOBEC3A APOBEC3D APOBEC3G APOL1 C22orf23 FOXRED2 RFPL3 SEC14L6 SLC5A1"
209,4,0.9604,5.763,2978,0.001926,0.992931,"C2CD3 CEP120 CRADD FOPNL"
210,4,0.9445,5.667,3354,0.001683,0.992931,"C5AR1 C5AR2 SULT2A1 SULT2B1"
211,4,0.9533,5.720,2807,0.002028,0.992931,"C6orf136 UQCC1 UQCC2 UQCC3"
212,4,1.000,6.000,2426,0.002459,0.995529,"C7orf26 INTS10 INTS13 INTS14"
213,7,0.9067,19.04,5981,0.003166,0.999299,"C8orf58 PEBP4 SARAF TNFRSF10A TNFRSF10B TNFRSF10C TNFRSF10D"
214,5,0.9081,9.081,3931,0.002299,0.996692,"C8orf82 FOXH1 GLI4 MAPK15 NAPRT"
215,4,0.9854,5.912,2832,0.002077,0.992931,"IKBKB NFKB1 RELA RELB"
216,4,0.9231,5.539,3435,0.001606,0.992931,"CA13 CA2 CA3 CYP7A1"
217,10,0.9047,40.71,7671,0.005265,0.999933,"CA5A ITGAD ITGAX PYCARD SEPT1 STX1B SULT1A2 VKORC1 ZNF747 ZNF785"
218,7,0.9059,19.02,5867,0.003224,0.999299,"ABCC12 CA7 CES3 CES4A CMTM1 HSD11B2 TMED6"
219,5,0.9045,9.045,4043,0.002227,0.996692,"CABLES1 DSG1 DSG3 ZNF396 ZNF397"
220,8,0.9049,25.34,6402,0.003933,0.999679,"APOBEC3A APOBEC3D APOBEC3G APOL1 CACNA1I FOXRED2 RFPL3 SEC14L6"
221,4,0.9344,5.607,2054,0.002711,0.992931,"CAD CTPS1 TYMS UMPS"
