Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
58,13,0.7745,60.41,1.025e+04,0.005844,0.999993,"AEBP1 AGR3 EGR3 FKBP9 GPCPD1 NIPSNAP2 NUPR2 PHKG1 PSPH RNASET2 SEPT14 SUMF2 ZNF713"
59,4,0.8581,5.149,3071,0.001669,0.992931,"AES SGTA ZNF555 ZNF556"
60,5,0.8641,8.641,3116,0.002756,0.996692,"AFG3L2 CEP192 FAM210A PRELID3B THOC1"
61,5,0.8515,8.515,4125,0.002055,0.996692,"AFM AFP ALB PF4 UGT2B4"
62,6,0.8801,13.20,4370,0.003004,0.998474,"AAGAB AFTPH AP1B1 AP1G1 AP1M1 HEATR5B"
63,9,0.8571,30.86,7002,0.004376,0.999853,"AGAP5 ANXA8L1 GPRIN2 NUTM2A PTPN20 SYT15 WASHC2C ZNF239 ZNF33B"
64,5,0.8564,8.564,3909,0.002180,0.996692,"AGAP6 C10orf53 CHAT ERCC6 SLC18A3"
65,6,0.8689,13.03,4615,0.002809,0.998474,"AGBL3 CPA1 OR9A2 OR9A4 PRSS1 TRPV5"
66,10,0.8780,39.51,6589,0.005943,0.999933,"AAGAB AGFG1 AP2A1 AP2A2 AP2B1 AP2M1 AP2S1 CCDC32 FCHO2 PICALM"
67,4,0.9165,5.499,2741,0.001996,0.992931,"AGK SLC25A28 STOML2 TIMM22"
68,4,0.9521,5.712,3120,0.001823,0.992931,"AGO1 AGO3 AGO4 GJB4"
69,7,0.8536,17.92,4838,0.003681,0.999299,"AGO2 ANKRD52 DGCR8 DICER1 DROSHA TNRC6A XPO5"
70,5,0.8530,8.530,3416,0.002484,0.996692,"AGPAT2 LPIN1 SCD SREBF1 TMEM41A"
71,8,0.8769,24.55,5666,0.004303,0.999679,"AGPS FAR1 PCYT2 PEX19 PEX7 SEC14L1 SELENOI TMEM189"
72,6,0.8945,13.42,3941,0.003383,0.998474,"AHCTF1 NUP133 NUP153 NUP160 NUP37 NUP43"
73,5,0.8929,8.929,2747,0.003228,0.996692,"ADSL AHCY GMPS TFRC YRDC"
74,5,0.8634,8.634,3313,0.002591,0.996692,"AHCYL1 FAM13B MAPK6 MAPKAPK5 SLC4A7"
75,9,0.8655,31.16,5317,0.005807,0.999853,"BCAR1 CRKL FERMT2 ILK ITGAV PTK2 PXN RAC1 TLN1"
76,4,0.8538,5.123,2433,0.002094,0.992931,"AHR ARNT STIP1 TIPARP"
77,9,0.8512,30.64,6882,0.004422,0.999853,"AHSP ITGAD ITGAL ITGAX SBK1 SULT1A2 ZNF747 ZNF764 ZNF785"
78,7,0.8521,17.89,5114,0.003478,0.999299,"AIFM3 DGCR6L GGT1 GGTLC2 RIMBP3 SEPT5 USP18"
79,7,0.8552,17.96,5670,0.003149,0.999299,"AIPL1 ALOXE3 MFSD6L SLC2A4 TMEM256 TNFSF12 TNFSF13"
80,6,0.8733,13.10,3879,0.003355,0.998474,"ATM CHEK2 MDM2 PPM1D TP53 USP28"
81,4,0.8538,5.123,2657,0.001919,0.992931,"AK6 IMP3 NOP9 WDR43"
82,5,0.8624,8.624,4172,0.002058,0.996692,"AK8 ENTPD2 LCN15 LCN6 LCN8"
83,4,0.8603,5.162,3161,0.001626,0.992931,"AKAP2 OR1J4 OR1N2 TXNDC8"
84,5,0.9052,9.052,3517,0.002560,0.996692,"AKIP1 CEP120 POC1A POC1B POC5"
85,4,0.9194,5.517,2632,0.002085,0.992931,"AKIRIN1 DDI2 NGLY1 RAD23B"
86,8,0.8883,24.87,5425,0.004550,0.999679,"AFDN CDC42 CTNNA1 F11R PARD3 PARD6B TJP1 TP53BP2"
87,5,0.8617,8.617,3927,0.002184,0.996692,"AKR1D1 CPA1 OR6V1 PRSS37 PRSS58"
88,14,0.7993,72.73,1.142e+04,0.006316,0.999997,"AKR7A3 CASQ2 CD101 CYB561D1 FAM19A3 GNAT2 GSTM2 GSTM4 GSTM5 HSD3B1 INKA2 KCNA10 PPM1J RHOC"
89,7,0.8942,18.78,4403,0.004233,0.999299,"AKT1 MAPKAP1 MLST8 PDPK1 PIK3CA PIK3CB RICTOR"
90,6,0.8923,13.39,3869,0.003437,0.998474,"AKT1 AKT2 MAPKAP1 MLST8 PDPK1 RICTOR"
91,8,0.8850,24.78,5258,0.004677,0.999679,"ALAD ALAS1 GCLC GSS NAMPT PPCDC PPCS TPK1"
92,6,0.8975,13.46,3755,0.003561,0.998474,"ALDOA GAPDH GPI PGAM1 PKM TPI1"
93,4,0.8801,5.281,3068,0.001714,0.992931,"ALDOC CCDC102A PIGS PM20D1"
94,5,0.8681,8.681,3257,0.002650,0.996692,"ALG1 ALG2 DPAGT1 HYOU1 RFT1"
95,14,0.8317,75.69,8841,0.008462,0.999997,"ALG12 ALG3 ALG5 ALG6 ALG8 ALG9 DNAJC3 DOLPP1 DPM1 DPM2 DPM3 MPDU1 PMM2 SEC63"
96,5,0.8676,8.676,3878,0.002227,0.996692,"ALKBH4 CYP3A43 CYP3A5 CYP3A7 PILRB"
97,11,0.8778,48.28,7035,0.006795,0.999969,"ALKBH8 CTU1 CTU2 DPH3 ELP5 ELP6 MOCS3 NR2C2AP PUS3 RNF25 URM1"
98,9,0.8616,31.02,7240,0.004255,0.999853,"ALDH3A1 ALOX12B ALOXE3 MFSD6L MYH2 MYH4 TNFSF12 TNFSF13 VAMP2"
99,7,0.8798,18.48,5628,0.003264,0.999299,"ALDH3A1 ALOX15 CCDC144A CCDC144NL GID4 TBC1D28 ZNF624"
100,6,0.8595,12.89,4352,0.002946,0.998474,"ACCSL ALX4 ELF5 OR4B1 OR4X1 TP53I11"
101,4,0.8693,5.216,2320,0.002235,0.992931,"ADSL AMD1 GMPS RPIA"
102,7,0.8716,18.30,3978,0.004564,0.999299,"AMFR C12orf49 CYB5B MBTPS1 SCAP SCD SREBF1"
103,10,0.8647,38.91,8140,0.004746,0.999933,"AMIGO1 GNAT2 GPR61 GSTM4 GSTM5 HSD3B1 INKA2 KCNA10 PPM1J RHOC"
104,6,0.8816,13.22,3977,0.003304,0.998474,"AMOTL2 KIRREL1 LATS2 NF2 RNF146 SAV1"
105,7,0.8569,17.99,5452,0.003281,0.999299,"AMY2A CD101 GNAT2 HAO2 HSD3B1 INKA2 KCNA10"
106,7,0.8549,17.95,5842,0.003056,0.999299,"ADCYAP1R1 AEBP1 AGR3 AMZ1 GHRHR HOXA7 HOXA9"
107,5,0.8519,8.519,3542,0.002393,0.996692,"ANAPC11 EIF4A3 NPLOC4 TBCD USP36"
108,6,0.8787,13.18,3783,0.003461,0.998474,"ANAPC13 ANAPC15 PRPF39 TRNAU1AP UBE2C UBE2S"
109,5,0.8840,8.840,3265,0.002692,0.996692,"ANAPC13 ANAPC15 ANAPC5 UBE2C UBE2S"
110,7,0.8786,18.45,5232,0.003504,0.999299,"ANG CEBPE LTB4R OR11H4 OR5AU1 SLC7A8 TM9SF1"
111,4,0.8551,5.130,3333,0.001533,0.992931,"ANK1 CHRNB3 LETM2 TNFRSF10C"
112,8,0.8516,23.85,6523,0.003633,0.999679,"AGAP5 ANK3 GPRIN2 NUTM2A PTPN20 SYT15 ZNF239 ZNF32"
113,6,0.8695,13.04,3949,0.003282,0.998474,"ANKFY1 RAB5C RBSN TGFBRAP1 VPS45 VPS8"
114,4,0.8704,5.223,2927,0.001776,0.992931,"ANKH RAB5C TBCK VPS8"
115,7,0.9156,19.23,5288,0.003613,0.999299,"ANKRD26 CASP2 CEP83 CNTROB CRADD FOPNL PIDD1"
116,5,0.9114,9.114,3897,0.002327,0.996692,"ANKRD30A MTRNR2L7 ZNF25 ZNF33A ZNF37A"
117,7,0.8546,17.95,5406,0.003300,0.999299,"ACVRL1 ANKRD33 AQP5 KRT79 KRT83 KRT86 OR10P1"
118,4,0.8631,5.178,3265,0.001579,0.992931,"ANKRD55 GZMK ITGA1 ITGA2"
119,4,0.8532,5.119,3167,0.001610,0.992931,"AGR3 ANKRD61 RBAK RSPH10B2"
120,6,0.9235,13.85,4667,0.002951,0.998474,"ANO1 FGF19 FGF4 MRGPRD MRGPRF MYEOV"
121,4,0.8764,5.258,2964,0.001766,0.992931,"ACCS ACCSL ANO3 CRY2"
122,4,0.8801,5.280,3081,0.001706,0.992931,"ANXA2R CCL28 EXOC3 HCN1"
123,13,0.8611,67.16,9950,0.006687,0.999993,"AOC2 KRT25 KRT26 KRTAP1-4 KRTAP3-1 KRTAP4-11 KRTAP4-2 KRTAP4-3 KRTAP4-4 KRTAP4-8 KRTAP4-9 KRTAP9-8 KRTAP9-9"
124,5,0.8946,8.946,3983,0.002235,0.996692,"AOC2 AOC3 KRT26 KRT9 KRTAP4-2"
125,6,0.8611,12.92,4465,0.002877,0.998474,"AAGAB AFTPH AP1B1 AP1G1 AP1M2 HEATR5B"
126,6,0.8724,13.09,4370,0.002978,0.998474,"AFTPH AP1B1 AP1G1 AP1S1 HEATR5B RAB11A"
127,9,0.8589,30.92,5921,0.005180,0.999853,"AP3B1 AP3D1 ARL8B BLOC1S1 SNAPIN VPS18 VPS33A VPS39 VPS41"
128,4,0.9142,5.485,3226,0.001693,0.992931,"AP5S1 CDC25B HSPA12B SPEF1"
129,6,0.8570,12.86,4401,0.002905,0.998474,"MRPL10 MRPL13 MRPL27 MRPL38 MRPL44 MRPL46"
130,7,0.8624,18.11,5761,0.003126,0.999299,"APBB2 CNGA1 GABRA4 GABRB1 TEC TXK ZAR1"
131,4,0.8652,5.191,2611,0.001978,0.992931,"APC AXIN1 CSNK1A1 CTNNBIP1"
132,6,0.8960,13.44,3891,0.003431,0.998474,"APH1A NCSTN PSEN1 PSENEN TGFBR1 TGFBR2"
133,7,0.8574,18.01,5563,0.003218,0.999299,"APLP1 CATSPERG EID2 IGFLR1 LGALS14 ZNF569 ZNF792"
134,13,0.7929,61.85,1.034e+04,0.005930,0.999993,"APOBEC3A APOBEC3C APOBEC3D APOBEC3F APOBEC3G APOL1 APOL5 FOXRED2 MPST RFPL2 RFPL3 SEC14L6 SLC5A1"
135,7,0.8577,18.01,5486,0.003265,0.999299,"APOBEC3A APOBEC3B APOBEC3D APOBEC3G MPPE1 RFPL3 SEC14L6"
136,11,0.8599,47.30,8626,0.005439,0.999969,"APOBEC3A APOBEC3D APOBEC3G APOL1 APOL2 FOXRED2 RFPL2 RFPL3 SEC14L6 SLC5A1 VPREB1"
137,4,0.9154,5.492,2995,0.001825,0.992931,"AQP10 FCGR2B GBA YY1AP1"
138,7,0.8733,18.34,5003,0.003642,0.999299,"AQP7 CNTNAP3 CNTNAP3B PGM5 SPATA31A6 SPATA31A7 ZNF658"
139,4,0.8677,5.206,2722,0.001904,0.992931,"ARCN1 COPB1 COPB2 SCYL1"
140,4,0.8541,5.125,3032,0.001683,0.992931,"ACVRL1 AQP5 ARF3 OR10P1"
141,11,0.8261,45.44,6525,0.006892,0.999969,"ARFRP1 ARL1 EIPR1 RAB6A RGP1 RIC1 SYS1 VPS51 VPS52 VPS53 VPS54"
142,5,0.8831,8.831,3515,0.002499,0.996692,"ARGLU1 CDC16 MZT1 PCID2 TUBGCP3"
143,6,0.8839,13.26,3960,0.003327,0.998474,"ARHGAP29 PARD3 PARD6B PAX8 TJP1 TP53BP2"
144,12,0.8512,56.18,9895,0.005632,0.999986,"ARHGAP33 FFAR2 FFAR3 GRAMD1A ZFP82 ZNF382 ZNF461 ZNF566 ZNF569 ZNF571 ZNF585B ZNF599"
145,7,0.8693,18.25,4710,0.003849,0.999299,"ARHGEF12 BTBD9 GNA13 LPAR2 MYO9B RHOA RIC8A"
146,4,0.9148,5.489,2846,0.001919,0.992931,"ARHGEF26 MYRF PARD6B PRKCI"
147,4,0.9709,5.825,2861,0.002026,0.992931,"ARHGEF35 ARHGEF5 CTAGE15 OR2A7"
148,5,0.8561,8.561,3418,0.002491,0.996692,"CASP8 CFLAR TNFRSF10A TNFRSF10B ZNF638"
149,6,0.9382,14.07,3874,0.003608,0.998474,"ARIH2 CUL5 RNF7 SENP8 UBE2F UBE2R2"
150,6,0.8608,12.91,3999,0.003209,0.998474,"ARIH2 ARIH2OS CUL5 RNF7 SENP8 UBE2F"
151,4,0.8996,5.397,2984,0.001801,0.992931,"ARL11 LCE3B LCE3C LCE3D"
152,4,0.9044,5.426,2961,0.001824,0.992931,"ARL13B OR5K3 PROS1 STX19"
153,4,0.8690,5.214,3214,0.001615,0.992931,"ARL9 SULT1B1 TMPRSS11B UGT2B4"
154,6,0.8910,13.37,3985,0.003332,0.998474,"ARMC7 CCDC84 DDX59 PPIH RBM48 SCNM1"
155,6,0.8700,13.05,3980,0.003258,0.998474,"ARMH3 COL4A3BP PI4KB SPTLC1 SPTLC2 SPTSSA"
156,8,0.8670,24.28,6288,0.003836,0.999679,"ARPC1B C7orf43 CYP3A5 PILRA ZKSCAN1 ZNF394 ZSCAN21 ZSCAN25"
157,5,0.8595,8.595,3574,0.002392,0.996692,"ARRDC4 CYS1 IER5 ITPKA TMEM82"
158,7,0.8534,17.92,5535,0.003219,0.999299,"ALOX15 ALOXE3 ASGR1 MFSD6L MYH2 MYH4 TNFSF12"
159,6,0.8645,12.97,4718,0.002734,0.998474,"ALOX15 ALOXE3 ASGR2 SLC16A13 TMEM256 TNFSF12"
160,5,0.8823,8.823,3982,0.002206,0.996692,"ACVRL1 AQP5 ASIC1 KRT1 KRT86"
161,4,0.9656,5.794,2490,0.002314,0.993495,"ASNA1 CAMLG GET4 WRB"
162,5,0.8790,8.790,2856,0.003057,0.996692,"ASNS ATF4 EIF2AK4 GCN1 TRPM7"
163,4,0.8555,5.133,3281,0.001558,0.992931,"ASTL CNNM4 IL1F10 LYG1"
164,5,0.8565,8.565,3835,0.002223,0.996692,"ATF1 KRT79 KRT82 KRT84 POU6F1"
165,4,0.8660,5.196,3133,0.001652,0.992931,"ATF7 KRT1 KRT82 KRT86"
166,13,0.8350,65.13,8991,0.007172,0.999993,"ATG10 ATG101 ATG12 ATG13 ATG14 ATG3 ATG4B ATG7 ATG9A EPG5 RB1CC1 ULK1 WIPI2"
167,11,0.8527,46.90,7680,0.006052,0.999969,"ATG10 ATG101 ATG12 ATG13 ATG16L1 ATG3 ATG4B ATG5 ATG7 ATG9A RB1CC1"
168,7,0.8639,18.14,4577,0.003936,0.999299,"ATL2 FITM2 INPP5K RAB18 RAB3GAP1 RAB3GAP2 TBC1D20"
169,11,0.8756,48.16,8942,0.005344,0.999969,"ATOH1 C7orf33 CHRM2 CTLA4 IL33 KIAA0319 KIAA0586 LLCFC1 MLF2 MMP27 PRR9"
170,4,0.9118,5.471,2857,0.001906,0.992931,"JUN MAP2K4 MAP2K7 MAP3K1"
171,4,0.9019,5.411,2440,0.002205,0.992931,"ATP1A1 ATP1B3 TMEM161B TMX2"
172,4,0.8674,5.204,3309,0.001566,0.992931,"ATP1A3 FFAR3 RYR1 ZNF585B"
173,4,0.8686,5.211,2444,0.002121,0.993216,"ATP2C1 CPD FURIN IGF1R"
174,14,0.8961,81.54,9259,0.008704,0.999997,"ATP5F1A ATP5F1B ATP5F1C ATP5F1D ATP5F1E ATP5ME ATP5MF ATP5MG ATP5MPL ATP5PB ATP5PD ATP5PF ATP5PO TMEM242"
175,9,0.8638,31.10,5710,0.005400,0.999853,"ATP6V0B ATP6V0C ATP6V1A ATP6V1B2 ATP6V1C1 ATP6V1F CCDC115 TMEM199 WDR7"
176,6,0.8553,12.83,3774,0.003377,0.998474,"ATP6V0C ATP6V0D1 CCDC115 EMC7 TMEM199 WDR7"
177,9,0.8668,31.21,5670,0.005456,0.999853,"ATP6V0C ATP6V1A ATP6V1B2 ATP6V1D ATP6V1E1 ATP6V1F ATP6V1G1 ATP6V1H WDR7"
178,5,0.8571,8.571,3910,0.002182,0.996692,"C1QTNF3 FBXO4 PLCXD3 UGT3A1 UGT3A2"
179,5,0.8751,8.751,4113,0.002118,0.996692,"ATP9A CTSZ FAM209A FAM209B STX16"
180,4,0.9437,5.662,2804,0.002009,0.992931,"ATR COPB2 ISY1 U2SURP"
181,6,0.8987,13.48,3892,0.003441,0.998474,"ATRIP HUS1 RAD1 RAD17 RAD9A RFC5"
182,8,0.8782,24.59,5111,0.004774,0.999679,"ALG9 AUP1 DERL2 FAF2 SEL1L SYVN1 UBE2G2 UBE2J1"
183,15,0.8519,89.45,1.080e+04,0.008191,0.999999,"AURKAIP1 MARS2 MRPL16 MRPL17 MRPL33 MRPL39 MRPL46 MRPL57 MRPS11 MRPS18B MRPS18C MRPS23 MRPS24 MRPS5 MRPS6"
184,7,0.8653,18.17,4680,0.003856,0.999299,"AVEN DIS3L FOCAD HBS1L PELO SKIV2L TTC37"
185,6,0.8633,12.95,4857,0.002653,0.998474,"AVP HSPA12B OXT SIRPG SPEF1 TGM3"
186,17,0.8194,111.4,1.127e+04,0.009761,1.00000,"B3GALT6 B3GAT3 B4GALT7 C3orf58 EXT1 EXT2 EXTL3 FAM20B FGFR1 FRS2 GLCE HS2ST1 NDST1 SLC35B2 TMEM165 UGDH XYLT2"
187,6,0.9177,13.77,4388,0.003119,0.998474,"B3GNT2 B3GNT5 SLC35A3 TM9SF2 TMEM165 UGCG"
188,14,0.6923,63.00,1.051e+04,0.005941,0.999997,"B4GALT1 BEST3 CPM FAM49A FGF8 FRS2 LFNG LRRC10 LYZ MYCN PTPRG RAB3IP RAP1B SLC35E3"
189,6,0.8801,13.20,4387,0.002992,0.998474,"B3GNT2 B3GNT5 B4GALT3 SLC35A3 TMEM165 UGCG"
190,4,0.8749,5.250,2989,0.001749,0.992931,"B3GNT5 B4GALT5 SLC35A3 UGCG"
191,6,0.8647,12.97,4777,0.002701,0.998474,"B4GALT6 DSG1 DSG3 DSG4 ZNF396 ZNF397"
192,7,0.8654,18.17,4644,0.003886,0.999299,"BAMBI FKBP1A IPO8 LEMD3 MIB1 RGMB SMAD7"
193,4,0.9356,5.614,2689,0.002077,0.992931,"BATF3 IKZF1 IRF4 STAT3"
194,4,0.8749,5.249,3020,0.001731,0.992931,"BBS1 FOLR2 MRGPRD POLD4"
195,5,0.9030,9.030,3107,0.002889,0.996692,"CAB39 FRYL PDCD10 STK24 TAOK1"
196,4,0.8569,5.142,2705,0.001892,0.992931,"BCAR3 PTK2 PXN SRC"
197,17,0.7944,108.0,1.313e+04,0.008142,1.00000,"BCKDK C16orf45 ITGAD ITGAL ITGAM ITGAX LAT MPV17L SEPT1 STX1B SULT1A2 VKORC1 ZG16 ZNF747 ZNF764 ZNF771 ZNF785"
198,4,0.8665,5.199,2656,0.001948,0.992931,"BCL10 CYLD N4BP1 TRAF3"
199,9,0.8531,30.71,6802,0.004483,0.999853,"BCL2L13 DGCR6 DGCR6L GSTT2B MPPE1 SEPT5 USP18 VPREB1 YPEL1"
200,4,0.8741,5.245,3153,0.001657,0.992931,"BCL2L15 DDC KCNK13 TNFRSF19"
201,4,0.9094,5.457,2474,0.002194,0.992931,"BCL2L2 MARCH5 MCL1 UBE2J2"
202,19,0.7777,133.0,1.275e+04,0.01030,1.00000,"BCS1L COA6 COA7 COX10 COX16 COX4I1 COX5B COX6C COX7C CYC1 CYCS DHODH NDUFS1 PET117 UQCR10 UQCRB UQCRC1 UQCRC2 UQCRFS1"
203,4,1.000,6.000,2794,0.002137,0.995529,"BECN1 PIK3C3 PIK3R4 UVRAG"
204,8,0.8507,23.82,5783,0.004091,0.999679,"ACCSL CHRM4 OR4A47 OR4B1 OR4C12 OR4C13 OR4C3 OR4X1"
205,12,0.8048,53.12,8189,0.006426,0.999986,"BET1 BUD31 COPS6 CPSF4 MCM7 MEPCE PMPCB POP7 PSMC2 SEM1 SRRT ZNHIT1"
