Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
33,53,0.6745,929.5,3.555e+04,0.02541,1.00000,"ACAD9 COA6 COQ2 COQ4 COQ7 COX4I1 CYC1 DMAC1 ECSIT FASTKD5 FOXRED1 GRSF1 NDUFA10 NDUFA11 NDUFA2 NDUFA3 NDUFA5 NDUFA6 NDUFA8 NDUFA9 NDUFAF1 NDUFAF3 NDUFAF4 NDUFAF6 NDUFAF7 NDUFAF8 NDUFB10 NDUFB2 NDUFB3 NDUFB4 NDUFB5 NDUFB6 NDUFB7 NDUFB8 NDUFB9 NDUFC1 NDUFC2 NDUFS1 NDUFS2 NDUFS3 NDUFS5 NDUFS7 NDUFS8 NDUFV1 NDUFV2 NFU1 NUBPL PDSS2 PET117 PYURF RTN4IP1 TIMMDC1 UQCRC2"
34,9,0.7757,27.93,7261,0.003822,0.999853,"ADCYAP1R1 AEBP1 AGR3 GHRHR HOXA6 HOXA7 RBAK RSPH10B2 ZNF12"
35,7,0.7648,16.06,5581,0.002862,0.999299,"ACADVL ALOX15 ASGR2 MFSD6L SAT2 TMEM256 TNFSF12"
36,4,0.7781,4.669,2974,0.001563,0.992931,"ACAP1 OR1D5 OR1E2 OR3A1"
37,6,0.7574,11.36,4160,0.002716,0.998474,"ACAP2 ARF6 RAB35 RAB8A SBF1 SBF2"
38,7,0.8399,17.64,4751,0.003688,0.999299,"ACAT2 FDFT1 FDPS LSS MSMO1 SC5D SQLE"
39,7,0.7509,15.77,4796,0.003268,0.999299,"AFDN CDH1 CDH2 CTNNA1 CTNND1 TAX1BP3 TP53BP2"
40,9,0.7534,27.12,6509,0.004139,0.999853,"ACCS ACCSL CRY2 OR4A47 OR4B1 OR4C12 OR4C13 OR4C3 OR4X1"
41,8,0.7517,21.05,6411,0.003264,0.999679,"ACE EPX LPO MPO OR4D1 OR4D2 PLEKHM1 SEPT4"
42,5,0.7551,7.551,3891,0.001932,0.996692,"ACER3 OMP P2RY2 P2RY6 PLEKHB1"
43,5,0.7586,7.586,3847,0.001963,0.996692,"ACKR2 GNAT1 HYAL1 ITIH4 PFKFB4"
44,5,0.7517,7.517,3906,0.001916,0.996692,"ACR ANHX RABL2B ZNF132 ZNF324B"
45,7,0.7675,16.12,5516,0.002906,0.999299,"ACSF2 EPX LPO MKS1 NME1 OR4D2 RSAD1"
46,9,0.7691,27.69,5206,0.005272,0.999853,"ACSL3 AMFR C12orf49 CYB5B MBTPS1 SCAP SCD SREBF1 TMEM41A"
47,16,0.7520,90.24,1.237e+04,0.007224,0.999999,"ABCC6 ACSM1 ACSM3 ACSM5 BFAR C16orf45 ITGAD ITGAL ITGAX MPV17L MYH11 NOMO2 SCNN1B SEPT1 SULT1A2 ZNF747"
48,5,0.7827,7.827,3889,0.002004,0.996692,"ACSM2A ACSM2B ACSM5 CORO7 NOMO1"
49,8,0.7723,21.63,5660,0.003796,0.999679,"COX6C EIF3E INTS8 MTERF3 POP1 RPL30 UTP23 VIRMA"
50,4,0.7624,4.574,2528,0.001801,0.992931,"ACTR1A DYNC1LI1 DYNC1LI2 NDE1"
51,14,0.6912,62.90,1.062e+04,0.005871,0.999997,"ACTR3B AGBL3 CPA1 EPHB6 OR2A2 OR6V1 OR9A2 OR9A4 PRSS1 PRSS37 RNF148 TAS2R60 TRPV5 TRPV6"
52,9,0.7965,28.67,6474,0.004397,0.999853,"ACVR1 BMPR1A IPO8 LRIG3 NEO1 RGMB SMAD1 SMAD7 UBAC1"
53,4,0.7509,4.505,3046,0.001473,0.992931,"ACVR1B ACVR2A LEMD3 PMEPA1"
54,13,0.7562,58.98,1.001e+04,0.005845,0.999993,"ACVRL1 AQP5 KRT1 KRT74 KRT75 KRT78 KRT79 KRT82 KRT83 KRT84 KRT86 OR10P1 OR2AP1"
55,7,0.7515,15.78,6114,0.002569,0.999299,"ADA CNBD2 GGT7 GHRH LBP MAP1LC3A MYH7B"
56,5,0.7503,7.503,3900,0.001915,0.996692,"ADAL DUOXA1 DUOXA2 EPB42 PLA2G4D"
57,4,0.7695,4.617,3107,0.001480,0.992931,"ADAM10 JAG1 POGLUT1 TSPAN14"
58,13,0.7696,60.03,1.058e+04,0.005628,0.999993,"ADAM18 ADAM2 ADAM32 ADRB3 AP3M2 CHRNA6 CHRNB3 DKK4 NKX6-3 POMK RNF170 RNF5 ZMAT4"
59,6,0.7507,11.26,5043,0.002223,0.998474,"ADAM28 ADAM7 C8orf58 TNFRSF10A TNFRSF10B TNFRSF10D"
60,15,0.7447,78.20,1.216e+04,0.006372,0.999999,"AIPL1 ALDH3A1 ALOX15 ALOX15B ALOXE3 CCDC144A MFSD6L MYH2 MYH4 SHBG SLC2A4 TMEM256 TNFSF12 TNFSF13 VAMP2"
61,5,0.7511,7.511,3892,0.001921,0.996692,"ADAMTS15 ADAMTS8 KCNJ1 NXPE4 TMEM136"
62,4,0.8141,4.884,3022,0.001610,0.992931,"ADAMTS7 CSPG4 GOLGA6B UBE2Q2L"
63,9,0.7518,27.06,6804,0.003952,0.999853,"ADAMTSL4 CTSK FLG2 HIST2H2AB LCE3E PGLYRP3 S100A12 S100A2 S100A6"
64,7,0.7789,16.36,5141,0.003163,0.999299,"ADAMTSL5 CYBC1 DDC FDX1 KCNK13 NAT8L RPH3A"
65,6,0.7625,11.44,4002,0.002842,0.998474,"ADAT2 CDIPT DOLK RTCB TRMT6 TRMT61A"
66,6,0.7662,11.49,4066,0.002810,0.998474,"ADAT2 ADAT3 DOLK RTCB TRMT6 TRMT61A"
67,5,0.7925,7.925,3881,0.002032,0.996692,"ADCY8 GSDMC KCNQ3 WISP1 ZFP41"
68,8,0.7663,21.46,6610,0.003228,0.999679,"ADAM2 ADAM32 ADGRA2 ADRB3 DDHD2 RNF170 TNFRSF10A TNFRSF10B"
69,11,0.7252,39.89,8231,0.004810,0.999969,"AIFM3 HIC2 KLHL22 LZTR1 P2RX6 RIMBP3 SERPIND1 SLC7A4 THAP7 VPREB1 ZNF74"
70,8,0.7593,21.26,6226,0.003395,0.999679,"ADGRF1 FBXO9 GSTA1 GSTA3 GSTA4 IL17A IL17F SPATS1"
71,18,0.7137,109.2,1.488e+04,0.007270,1.00000,"CES1 CES2 CES3 CES4A CHST5 CLEC18A CLEC18B CMTM1 CMTM2 HSD11B2 LCAT MT4 MTSS1L PDP2 PDPR PLA2G15 TMED6 ZNF23"
72,13,0.7600,59.28,1.039e+04,0.005657,0.999993,"ABCC11 ABCC12 ADGRG5 C16orf78 CES1 CES3 CES5A CLEC18A CMTM1 IRX6 MT1F MT4 TMED6"
73,9,0.7629,27.46,6563,0.004156,0.999853,"ADGRG7 OR5AC2 OR5H1 OR5H14 OR5H15 OR5H2 OR5K1 OR5K3 PROS1"
74,7,0.7622,16.01,5093,0.003125,0.999299,"ADIPOR2 CYB561A3 EBF1 IRF8 MEF2B POU2AF1 POU2F2"
75,14,0.7524,68.47,1.085e+04,0.006255,0.999997,"ADORA2A CRYBA4 DGCR6L GSTT2B MIF MPPE1 RFPL3 SEC14L6 SEPT5 SLC5A1 USP18 VPREB1 YPEL1 ZNF74"
76,6,0.7733,11.60,3896,0.002959,0.998474,"ADPGK DERL1 NFE2L2 SLC33A1 SUCO TAPT1"
77,29,0.6410,260.2,1.966e+04,0.01303,1.00000,"BCS1L COA3 COA5 COA6 COA7 COQ4 COX10 COX11 COX16 COX17 COX19 COX4I1 COX5B COX6B1 COX6C COX7C CYC1 DARS2 FASTKD5 NDUFB10 NDUFS1 PET117 SCO1 SCO2 UQCR10 UQCRB UQCRC1 UQCRC2 UQCRFS1"
78,4,0.7599,4.559,3326,0.001366,0.992931,"ADRB1 CALHM3 GSTO2 SORCS3"
79,4,0.8581,5.149,3071,0.001669,0.992931,"AES SGTA ZNF555 ZNF556"
80,8,0.7544,21.12,5206,0.004029,0.999679,"AFG3L2 CEP192 FAM210A NDC80 PRELID3B SEH1L THOC1 ZBTB14"
81,7,0.7513,15.78,5619,0.002793,0.999299,"AFM AFP ALB CXCL1 PF4 UGT2A3 UGT2B4"
82,7,0.7999,16.80,5092,0.003279,0.999299,"AAGAB AFTPH AP1B1 AP1G1 AP1M1 AP1S1 HEATR5B"
83,12,0.7696,50.80,9297,0.005420,0.999986,"AGAP5 AGAP9 ANXA8L1 GPRIN2 NUTM2A NUTM2B PTPN20 SFTPA2 SYT15 WASHC2C ZNF239 ZNF33B"
84,12,0.6495,42.87,9287,0.004583,0.999986,"AGAP6 ALOX5 C10orf53 C10orf71 CHAT DRGX ERCC6 FAM170B SLC18A3 TMEM273 VSTM4 WASHC2A"
85,6,0.7644,11.47,4090,0.002788,0.998474,"AGK SLC25A28 SLC25A37 STOML2 TIMM22 TIMM29"
86,6,0.7752,11.63,4766,0.002428,0.998474,"AGO1 AGO3 AGO4 GJB4 LURAP1 ZNF684"
87,8,0.7664,21.46,5659,0.003767,0.999679,"AGO2 ANKRD52 DGCR8 DICER1 DROSHA TARBP2 TNRC6A XPO5"
88,4,0.7587,4.552,2973,0.001525,0.992931,"AGPAT5 LHX3 NEUROD1 OTX2"
89,11,0.7510,41.31,7674,0.005339,0.999969,"AGPS FAR1 GNPAT PCYT2 PEX19 PEX2 PEX5 PEX7 SEC14L1 SELENOI TMEM189"
90,14,0.7557,68.77,1.175e+04,0.005808,0.999997,"AGRP CES2 CES3 CHST5 CLEC18A CLEC18B CMTM1 HSD11B2 LCAT MTSS1L PARD6A PDP2 TMED6 ZNF23"
91,8,0.7651,21.42,5282,0.004027,0.999679,"AHCTF1 NUP133 NUP153 NUP160 NUP37 NUP43 NUP50 TMEM201"
92,7,0.7768,16.31,3872,0.004181,0.999299,"ADSL AHCY DHFR DTYMK GMPS TFRC YRDC"
93,5,0.8634,8.634,3313,0.002591,0.996692,"AHCYL1 FAM13B MAPK6 MAPKAPK5 SLC4A7"
94,5,0.8094,8.094,3308,0.002434,0.996692,"AHCYL1 AHCYL2 MAPK6 MAPKAPK5 SLC4A7"
95,12,0.7529,49.69,7239,0.006794,0.999986,"BCAR1 CRKL FERMT2 ILK ITGAV LIMS1 NCKAP1 PTK2 PXN RAC1 RSU1 TLN1"
96,4,0.8538,5.123,2433,0.002094,0.992931,"AHR ARNT STIP1 TIPARP"
97,34,0.5859,328.7,2.624e+04,0.01234,1.00000,"AHSP BCKDK C16orf45 C16orf92 CA5A CCDC189 CLN3 DOC2A HIRIP3 HS3ST2 HSD3B7 ITGAD ITGAL ITGAM ITGAX LAT MPV17L PYCARD SBK1 SCNN1B SEPT1 STX1B SULT1A2 TBX6 VKORC1 YPEL3 ZG16 ZNF688 ZNF689 ZNF747 ZNF764 ZNF771 ZNF785 ZNF843"
98,6,0.7992,11.99,3861,0.003086,0.998474,"CAB39 CCM2 KRIT1 PDCD10 TAOK1 TLNRD1"
99,5,0.7680,7.680,3751,0.002038,0.996692,"AIM2 FCGR2B ITLN2 KCNJ10 OR10J5"
100,7,0.8235,17.29,4507,0.003811,0.999299,"ATM CDKN1A CHEK2 MDM2 PPM1D TP53 USP28"
101,6,0.7533,11.30,4824,0.002331,0.998474,"AK4 C17orf50 C17orf75 GAS2L2 RDM1 SLFN12"
102,5,0.7731,7.731,3403,0.002260,0.996692,"AK6 HEATR1 IMP3 NOP9 WDR43"
103,7,0.7529,15.81,5769,0.002727,0.999299,"AK8 DPP7 ENTPD2 LCN10 LCN15 LCN6 LCN8"
104,4,0.7510,4.506,2785,0.001610,0.992931,"AKAP10 ARFGEF2 HTT RAB14"
105,6,0.7616,11.42,4751,0.002393,0.998474,"AKAP2 OR1J4 OR1L1 OR1N2 PALM2 TXNDC8"
106,15,0.6591,69.21,1.126e+04,0.006091,0.999999,"B4GALT1 BEST3 CPM FAM3C FAM49A FGF8 FRS2 LFNG LRRC10 LYZ MYCN PTPRG RAB3IP RAP1B SLC35E3"
107,4,0.7979,4.788,2996,0.001591,0.992931,"HTN3 SMR3A UGT2B11 UGT2B4"
108,7,0.7518,15.79,4942,0.003176,0.999299,"AKIP1 CEP120 CEP44 HYLS1 POC1A POC1B POC5"
109,5,0.7809,7.809,3305,0.002350,0.996692,"AKIRIN1 DDI2 NFE2L1 NGLY1 RAD23B"
110,39,0.4220,312.7,3.110e+04,0.009931,1.00000,"AKR7A3 AMIGO1 AMY2A CASQ2 CD101 CHIA CYB561D1 DENND2C FAM19A3 GBP5 GNAI3 GNAT2 GPR61 GSTM1 GSTM2 GSTM3 GSTM4 GSTM5 HAO2 HSD3B1 HSD3B2 INKA2 KCNA10 KCNA3 MYBPHL NGF NRBF2 OVGP1 PHTF1 PPM1J PTPN22 RAP1A RHOC SLC22A15 SYPL2 TMEM167B TRIM45 TSHB UBL4B"
111,11,0.7600,41.80,7387,0.005609,0.999969,"AFDN ARHGAP29 CDC42 CRB3 CTNNA1 F11R PARD3 PARD6B PRKCI TJP1 TP53BP2"
112,5,0.7695,7.695,3821,0.002005,0.996692,"AKR1C1 AKR1C3 AKR1E2 CALML3 CALML5"
113,5,0.7502,7.502,3856,0.001937,0.996692,"AKR1C1 AKR1C3 AKR1C4 CALML3 ITIH2"
114,12,0.7176,47.36,9045,0.005196,0.999986,"AKR1D1 CPA1 OR2A5 OR6B1 OR6V1 OR9A2 OR9A4 PRSS37 PRSS58 TAS2R60 TRPV5 TRPV6"
115,8,0.7901,22.12,4957,0.004429,0.999679,"AKT1 MAPKAP1 MIOS MLST8 PDPK1 PIK3CA PIK3CB RICTOR"
116,5,0.7526,7.526,2842,0.002632,0.996692,"AKT1S1 DDIT4 PTEN TSC1 TSC2"
117,8,0.8035,22.50,5139,0.004345,0.999679,"AKT1 AKT2 MAPKAP1 MLST8 PDPK1 PIK3CA PIK3CB RICTOR"
118,11,0.7571,41.64,7089,0.005821,0.999969,"ALAD ALAS1 DHODH GCLC GSS NAMPT PFAS PPCDC PPCS RFK TPK1"
119,8,0.7732,21.65,5788,0.003716,0.999679,"ALCAM CDV3 OR5AC2 OR5H1 OR5H15 OR5H2 OR5K1 OR5K3"
120,5,0.7962,7.962,3158,0.002507,0.996692,"ALDH18A1 ASNS ATF4 EIF2AK4 NADK2"
121,7,0.8227,17.28,4335,0.003957,0.999299,"ALDOA GAPDH GPI PGAM1 PGD PKM TPI1"
122,5,0.8066,8.066,3857,0.002082,0.996692,"ALDOC CCDC102A PIGS PM20D1 PSD4"
123,6,0.7724,11.59,3852,0.002990,0.998474,"ALG1 ALG2 DPAGT1 HYOU1 RFT1 SLC39A7"
124,4,0.8031,4.819,2758,0.001739,0.992931,"ALG11 DIS3 MZT1 ZC3H13"
125,15,0.7820,82.11,9451,0.008586,0.999999,"ALG12 ALG3 ALG5 ALG6 ALG8 ALG9 DOLPP1 DPM1 DPM2 DPM3 MPDU1 MPI PMM2 SEC63 UGP2"
126,5,0.7689,7.689,3341,0.002289,0.996692,"ALG1 ALG14 ALG2 DPAGT1 RFT1"
127,10,0.7555,34.00,7837,0.004308,0.999933,"ALKBH4 C7orf43 CYP3A43 CYP3A5 CYP3A7 PILRA PILRB WNT2 ZKSCAN1 ZSCAN21"
128,11,0.8778,48.28,7035,0.006795,0.999969,"ALKBH8 CTU1 CTU2 DPH3 ELP5 ELP6 MOCS3 NR2C2AP PUS3 RNF25 URM1"
129,14,0.7510,68.34,1.112e+04,0.006093,0.999997,"ALDH3A1 ALOX12B ALOX15 ALOXE3 CCDC144A MFSD6L MYH10 MYH2 MYH4 MYH8 TMEM256 TNFSF12 TNFSF13 VAMP2"
130,8,0.7598,21.27,5789,0.003651,0.999679,"ACCSL ALX4 ELF5 OR4A47 OR4B1 OR4C13 OR4X1 TP53I11"
131,7,0.7547,15.85,5327,0.002958,0.999299,"AMBN CXCL2 UGT2A3 UGT2B11 UGT2B15 UGT2B4 UGT2B7"
132,5,0.7633,7.633,3814,0.001992,0.996692,"AMN1 BICD1 ETFBKMT KIAA1551 SYT10"
133,7,0.7980,16.76,4687,0.003552,0.999299,"AMOTL2 KIRREL1 LATS2 NF2 PTPN14 RNF146 SAV1"
134,11,0.7013,38.57,8848,0.004330,0.999969,"ADCYAP1R1 AEBP1 AGR2 AGR3 AMZ1 GHRHR HOXA5 HOXA6 HOXA7 HOXA9 ZNRF2"
135,4,0.8168,4.901,2918,0.001672,0.992931,"ANAPC1 RANBP2 WDR33 ZC3H8"
136,7,0.7875,16.54,4947,0.003322,0.999299,"ANAPC11 CHMP6 EIF4A3 GPS1 NPLOC4 TBCD USP36"
137,7,0.7961,16.72,4492,0.003696,0.999299,"ANAPC13 ANAPC15 CDC16 PRPF39 TRNAU1AP UBE2C UBE2S"
138,7,0.7727,16.23,4521,0.003566,0.999299,"ANAPC13 ANAPC15 ANAPC5 PRPF39 TRNAU1AP UBE2C UBE2S"
139,4,0.7536,4.522,3067,0.001468,0.992931,"ANAPC7 C17orf58 DND1 LRRC37A3"
140,14,0.7528,68.51,1.041e+04,0.006522,0.999997,"ANG BCL2L2 CEBPE CMA1 CMTM5 DHRS2 GZMH LTB4R MYH6 OR10G3 OR11H4 OR5AU1 SLC7A8 TM9SF1"
141,6,0.7704,11.56,4449,0.002584,0.998474,"ANGPTL8 ZNF442 ZNF443 ZNF490 ZNF625 ZNF69"
142,14,0.7585,69.02,1.151e+04,0.005945,0.999997,"ADAM2 ADAM32 ADRB3 ANK1 AP3M2 CHRNA6 CHRNB3 DKK4 LETM2 NKX6-3 RNF170 RNF5 SLC20A2 TNFRSF10C"
143,11,0.7727,42.50,8767,0.004812,0.999969,"AGAP5 ANK3 GPRIN2 NUTM2A PTPN20 SYT15 WASHC2C ZNF239 ZNF32 ZNF33B ZNF485"
144,8,0.7616,21.33,5343,0.003963,0.999679,"ANKFY1 PPP1R21 RAB5C RABGEF1 RBSN TGFBRAP1 VPS45 VPS8"
145,7,0.7621,16.00,5045,0.003153,0.999299,"ANKFY1 ANKH PPP1R21 RAB5C TBCK TGFBRAP1 VPS8"
146,4,0.7776,4.665,3199,0.001453,0.992931,"ANKIB1 MBLAC1 PILRA ZSCAN21"
147,4,0.7728,4.637,3122,0.001479,0.992931,"AKR1C1 AKR1C3 AKR1E2 ANKRD16"
148,6,0.7689,11.53,4943,0.002322,0.998474,"ANKRD22 CYP2C9 IFIT1 LIPF LIPJ OPN4"
149,4,0.7623,4.574,3281,0.001389,0.992931,"ANKRD23 IL1F10 LYG1 RNF149"
150,9,0.7541,27.15,6711,0.004018,0.999853,"ANKRD26 C2CD3 CASP2 CEP83 CNTROB CRADD FOPNL PCM1 PIDD1"
151,36,0.5996,377.7,2.859e+04,0.01301,1.00000,"ARHGAP33 CLC FFAR2 FFAR3 GRAMD1A HKR1 LGALS13 LGALS14 LGALS16 MAG NCCRP1 WDR87 ZFP14 ZFP82 ZNF302 ZNF345 ZNF382 ZNF383 ZNF461 ZNF527 ZNF529 ZNF540 ZNF546 ZNF566 ZNF567 ZNF568 ZNF569 ZNF570 ZNF571 ZNF573 ZNF585B ZNF599 ZNF607 ZNF780B ZNF790 ZNF792"
152,5,0.7683,7.683,3278,0.002331,0.996692,"BRAF DUSP6 MAP2K1 MAP2K2 MAPK1"
153,6,0.8082,12.12,4568,0.002640,0.998474,"ANKRD30A MTRNR2L7 PRPF18 ZNF25 ZNF33A ZNF37A"
154,11,0.7641,42.03,8517,0.004898,0.999969,"ACVRL1 ANKRD33 AQP5 KRT1 KRT75 KRT79 KRT82 KRT83 KRT84 KRT86 OR10P1"
155,4,0.8366,5.019,3267,0.001530,0.992931,"ANKRD33B DNAH5 FAM173B ROPN1L"
156,5,0.7506,7.506,3769,0.001983,0.996692,"ANKRD35 CTSK EFNA3 GBA HIST2H2BE"
157,4,0.7804,4.683,2563,0.001818,0.992931,"ANKRD49 CSNK1A1 CSNK1D FKBPL"
158,5,0.7547,7.547,4098,0.001834,0.996692,"ANKRD55 CDH12 GZMK ITGA1 ITGA2"
159,6,0.7944,11.92,4742,0.002500,0.998474,"AGR3 ANKRD61 GHRHR RBAK RSPH10B2 ZNF12"
160,9,0.7506,27.02,6895,0.003894,0.999853,"ANO1 CTTN FGF19 FGF4 FOLR2 MRGPRD MRGPRF MYEOV POLD4"
161,6,0.7684,11.53,4423,0.002592,0.998474,"ACCS ACCSL ANO3 CHRM4 CRY2 OR4B1"
162,5,0.8036,8.036,3905,0.002048,0.996692,"ANXA2R CCL28 EXOC3 HCN1 UGT3A1"
163,34,0.5325,298.8,2.618e+04,0.01126,1.00000,"AOC2 KRT10 KRT12 KRT15 KRT16 KRT19 KRT20 KRT23 KRT25 KRT26 KRT28 KRT31 KRT32 KRT33A KRT33B KRT35 KRT36 KRT37 KRTAP1-1 KRTAP1-3 KRTAP1-4 KRTAP1-5 KRTAP3-1 KRTAP3-2 KRTAP4-11 KRTAP4-2 KRTAP4-3 KRTAP4-4 KRTAP4-8 KRTAP4-9 KRTAP9-1 KRTAP9-3 KRTAP9-8 KRTAP9-9"
164,17,0.7515,102.2,1.309e+04,0.007726,1.00000,"AOC2 AOC3 KRT20 KRT25 KRT26 KRT31 KRT9 KRTAP1-4 KRTAP3-1 KRTAP4-11 KRTAP4-2 KRTAP4-3 KRTAP4-4 KRTAP4-8 KRTAP4-9 KRTAP9-8 KRTAP9-9"
165,13,0.7608,59.34,9632,0.006107,0.999993,"BCL2L2 CMA1 CMTM5 CTSG DHRS2 DHRS4 GZMB GZMH LTB4R LTB4R2 MYH6 OR5AU1 TM9SF1"
166,7,0.7985,16.77,5186,0.003214,0.999299,"AAGAB AFTPH AP1B1 AP1G1 AP1M2 AP1S1 HEATR5B"
167,13,0.7691,59.99,8496,0.006991,0.999993,"AP3B1 AP3D1 ARL8B BLOC1S1 SNAPIN VPS16 VPS18 VPS26A VPS29 VPS33A VPS35 VPS39 VPS41"
